3000	1
3001	1
3002	1
3003	0
3004	1
3005	1
3006	1
3007	0
3008	1
3009	1
3010	1
3011	1
3012	1
3013	1
3014	1
3015	1
3016	0
3017	1
3018	1
3019	1
3020	1
3021	0
3022	1
3023	1
3024	1
3025	1
3026	1
3027	0
3028	1
3029	1
3030	1
3031	0
3032	1
3033	1
3034	0
3035	1
3036	0
3037	0
3038	1
3039	1
3040	1
3041	1
3042	1
3043	1
3044	1
3045	0
3046	1
3047	1
3048	1
3049	0
3050	1
3051	1
3052	1
3053	1
3054	1
3055	1
3056	1
3057	0
3058	1
3059	1
3060	0
3061	1
3062	1
3063	1
3064	1
3065	0
3066	1
3067	1
3068	1
3069	1
3070	0
3071	0
3072	1
3073	0
3074	1
3075	1
3076	0
3077	0
3078	1
3079	1
3080	1
3081	1
3082	1
3083	1
3084	1
3085	1
3086	1
3087	0
3088	1
3089	0
3090	1
3091	0
3092	0
3093	1
3094	1
3095	0
3096	1
3097	1
3098	0
3099	1
3100	0
3101	1
3102	0
3103	1
3104	0
3105	1
3106	1
3107	1
3108	1
3109	1
3110	1
3111	1
3112	0
3113	1
3114	0
3115	0
3116	0
3117	1
3118	1
3119	0
3120	1
3121	0
3122	1
3123	1
3124	1
3125	1
3126	0
3127	1
3128	1
3129	0
3130	1
3131	1
3132	0
3133	1
3134	0
3135	1
3136	0
3137	1
3138	1
3139	0
3140	0
3141	1
3142	1
3143	1
3144	1
3145	0
3146	1
3147	1
3148	1
3149	1
3150	0
3151	0
3152	1
3153	1
3154	0
3155	1
3156	1
3157	0
3158	1
3159	1
3160	0
3161	0
3162	1
3163	1
3164	1
3165	1
3166	1
3167	1
3168	1
3169	0
3170	1
3171	0
3172	0
3173	1
3174	0
3175	1
3176	1
3177	1
3178	1
3179	0
3180	1
3181	0
3182	0
3183	0
3184	1
3185	0
3186	0
3187	0
3188	1
3189	1
3190	1
3191	1
3192	0
3193	0
3194	0
3195	1
3196	1
3197	0
3198	0
3199	1
3200	1
3201	1
3202	0
3203	1
3204	1
3205	0
3206	1
3207	1
3208	1
3209	1
3210	1
3211	0
3212	1
3213	1
3214	0
3215	0
3216	1
3217	0
3218	1
3219	1
3220	1
3221	1
3222	1
3223	1
3224	0
3225	1
3226	0
3227	0
3228	0
3229	0
3230	1
3231	1
3232	1
3233	1
3234	1
3235	1
3236	1
3237	1
3238	1
3239	1
3240	1
3241	1
3242	1
3243	1
3244	1
3245	1
3246	1
3247	0
3248	1
3249	0
3250	1
3251	0
3252	1
3253	1
3254	1
3255	1
3256	1
3257	1
3258	1
3259	0
3260	0
3261	0
3262	1
3263	1
3264	0
3265	1
3266	1
3267	1
3268	0
3269	1
3270	1
3271	0
3272	0
3273	1
3274	1
3275	1
3276	1
3277	1
3278	1
3279	1
3280	0
3281	1
3282	1
3283	1
3284	1
3285	1
3286	1
3287	0
3288	1
3289	1
3290	1
3291	0
3292	1
3293	1
3294	1
3295	1
3296	1
3297	0
3298	1
3299	1
3300	1
3301	1
3302	1
3303	1
3304	1
3305	1
3306	0
3307	1
3308	0
3309	0
3310	1
3311	1
3312	0
3313	0
3314	1
3315	1
3316	1
3317	1
3318	1
3319	1
3320	0
3321	1
3322	0
3323	1
3324	1
3325	1
3326	1
3327	1
3328	1
3329	1
3330	1
3331	1
3332	0
3333	1
3334	1
3335	1
3336	0
3337	1
3338	1
3339	1
3340	1
3341	1
3342	1
3343	1
3344	1
3345	1
3346	1
